Tree,Species,DBH_inch,CBH_ft,HT_ft,NOTES,Notes_2018,Northing,Easting,Cluster,radius
1879,PIPO,6.8,11,37.2,,Measurement Issue,4330710,490296,NA,NA
2164,PIPO,6.8,31.1,50.9,,,4330630,490014,NA,NA
2208,PIPO,6.8,24.8,44.7,,,4330640,490047,NA,NA
532,PIPO,6.8,21.7,48.6,,,4330830,490032,NA,NA
2460,PIPO,6.8,20.9,41,,,4330610,490034,NA,NA
2165,PIPO,6.8,18.5,40.9,,,4330630,490017,NA,NA
1280,PIPO,6.8,16,34,,,4330770,490288,NA,NA
210,PIPO,6.8,14.2,31.5,,,4330900,490180,NA,NA
942,PIPO,6.8,13.5,44.9,,,4330810,490224,NA,NA
1542,PIPO,6.8,13,30.7,,,4330740,490282,NA,NA
878,PIPO,6.8,9.5,32.5,,,4330820,490159,NA,NA
2940,PIPO,6.8,7.5,32.2,,,4330840,490163,NA,NA
1710,PIPO,6.9,8.8,28.2,,Dead Top,4330720,490153,NA,NA
2154,PIPO,6.9,26,40.1,,,4330650,490017,NA,NA
2641,PIPO,6.9,22.9,43,,,4330640,490214,NA,NA
2454,PIPO,6.9,21.4,38.7,,,4330620,490036,NA,NA
1042,PIPO,6.9,18.4,20.9,,,4330770,490015,NA,NA
2476,PIPO,6.9,15.9,36.4,,,4330620,490042,NA,NA
675,PIPO,6.9,14.8,40.1,,,4330820,490242,NA,NA
2094,PIPO,6.9,13,39.6,,,4330680,490237,NA,NA
2301,PIPO,6.9,10.7,36.7,,,4330640,490158,NA,NA
1704,PIPO,6.9,5.6,29.8,,,4330710,490154,NA,NA
996,PIPO,7,18.4,19,,Broken Top,4330800,490287,NA,NA
2533,PIPO,7,0,33.9,,DS,4330620,490085,NA,NA
1147,PIPO,7,13.5,31.8,,Extreme Lean,4330780,490160,NA,NA
2639,PIPO,7,23.8,42.5,,Measurement Issue,4330640,490208,NA,NA
2672,PIPO,7,12.7,21.1,,Measurement Issue,4330640,490248,NA,NA
1776,PIPO,7,24.9,28.2,,,4330720,490203,NA,NA
2652,PIPO,7,22.5,41.2,,,4330630,490225,NA,NA
972,PIPO,7,18,43.8,,,4330800,490251,NA,NA
1421,PIPO,7,13,43.4,,,4330740,490150,NA,NA
718,PIPO,7,10.1,13.6,,,4330830,490290,NA,NA
2163,PIPO,7,15.3,48.5,,,4330630,490013,NA,NA
993,PIPO,7,9.7,39.1,,,4330820,490282,NA,NA
590,PIPO,7,7.4,45.6,,,4330830,490113,NA,NA
2946,PIPO,7,9.1,31.5,,,4330840,490172,NA,NA
3081,PIPO,7,8.5,26.4,,,4330680,490253,NA,NA
1967,PIPO,7,9.5,30.4,,,4330690,490082,NA,NA
308,PIPO,7,4.9,28.7,,,4330860,490036,NA,NA
793,PIPO,7.1,22.8,41.1,,792 and 793 Forked Below DBH,4330790,490046,NA,NA
665,PIPO,7.1,13.6,21.5,,Broken Top,4330840,490215,NA,NA
409,PIPO,7.1,23.5,34,,Dead Top,4330850,490195,NA,NA
845,PIPO,7.1,14.2,29.3,,Dead Top,4330790,490097,2,2.76
2687,PIPO,7.1,13.5,19.1,,Forked to 2686,4330620,490265,NA,NA
2437,PIPO,7.1,18.3,42.5,,,4330600,490018,NA,NA
2729,PIPO,7.1,17.2,29.5,,,4330630,490309,NA,NA
861,PIPO,7.1,13.7,44.5,,,4330810,490132,NA,NA
2401,PIPO,7.1,11.7,34.8,,,4330650,490263,NA,NA
204,PIPO,7.1,11.4,35.4,,,4330910,490163,NA,NA
1997,PIPO,7.1,11,21.1,,,4330670,490118,NA,NA
2712,PIPO,7.1,9.9,22.8,,,4330620,490302,NA,NA
2711,PIPO,7.1,6.3,21.3,,,4330610,490292,NA,NA
2554,PIPO,7.1,8.7,37.9,,,4330610,490131,NA,NA
2800,PIPO,7.1,7.4,27.4,,,4330900,490082,NA,NA
142,PIPO,7.1,25.1,44,,,4330890,490106,NA,NA
2851,PIPO,7.1,6.6,28.4,,,4330870,490017,NA,NA
3086,PIPO,7.1,7.9,29.3,,,4330680,490257,NA,NA
632,PIPO,7.2,15.6,19.8,,Bent Top,4330840,490189,NA,NA
912,PIPO,7.2,0,34,,DS,4330800,490192,NA,NA
2634,PIPO,7.2,20.7,43.2,,Measurement Issue,4330630,490204,NA,NA
455,PIPO,7.2,14.7,37.4,dead top,Measurement Issue,4330870,490230,NA,NA
2354,PIPO,7.2,28.5,49.3,,,4330640,490215,NA,NA
2497,PIPO,7.2,26.8,47.5,,,4330620,490052,NA,NA
289,PIPO,7.2,13.6,41.4,,,4330860,489997,NA,NA
1412,PIPO,7.2,11.7,30.6,,,4330740,490143,NA,NA
1400,PIPO,7.2,7.9,40.4,,,4330730,490129,NA,NA
698,PIPO,7.2,12.5,33.7,,,4330840,490255,NA,NA
772,PIPO,7.2,9,30.7,,,4330800,490023,NA,NA
104,PIPO,7.2,8.3,28.2,,,4330880,490075,NA,NA
85,PIPO,7.3,18.4,26.3,,Broken Top,4330900,490064,NA,NA
1595,PIPO,7.3,10.8,29,,Dead Top,4330710,490064,NA,NA
1743,PIPO,7.3,0,9.7,DEAD (7.3 DBH '10),DS,4330730,490176,NA,NA
843,PIPO,7.3,21.4,39.7,,Forked above DBH,4330790,490096,2,3.18
2635,PIPO,7.3,24.6,44.3,,,4330640,490204,NA,NA
392,PIPO,7.3,13.5,43,,,4330870,490164,NA,NA
1423,PIPO,7.3,13,26.1,,,4330750,490154,NA,NA
569,PIPO,7.3,12.7,39.3,SWOOP,,4330840,490097,NA,NA
2519,PIPO,7.3,12.4,17.6,,,4330600,490091,NA,NA
2007,PIPO,7.3,9.1,20.2,,,4330690,490129,NA,NA
2509,PIPO,7.3,7.7,25.3,,,4330630,490079,NA,NA
2843,PIPO,7.3,6.3,26.3,dbh taken above whorl,,4330910,490296,NA,NA
2929,PIPO,7.3,9,29.9,,,4330830,490163,NA,NA
4,PIPO,7.3,13.8,35.5,,,4330890,489998,NA,NA
2265,PIPO,7.4,15.6,21.5,,Broken Top,4330640,490123,NA,NA
2,PIPO,7.4,16.6,30.2,dead top,Dead Top,4330900,489995,NA,NA
2377,PIPO,7.4,39.4,51,,,4330640,490226,NA,NA
1022,PIPO,7.4,22.7,32.3,,,4330770,490007,NA,NA
885,PIPO,7.4,21.2,49.7,,,4330790,490166,NA,NA
1011,PIPO,7.4,18.9,38.4,,,4330820,490299,NA,NA
2648,PIPO,7.4,18.2,51.3,,,4330640,490233,NA,NA
2257,PIPO,7.4,13.9,37.2,,,4330640,490108,NA,NA
432,PIPO,7.4,13.1,35.9,,,4330870,490217,NA,NA
2576,PIPO,7.4,12,44.7,,,4330630,490167,NA,NA
2123,PIPO,7.4,11.6,37.3,,,4330700,490293,NA,NA
1488,PIPO,7.4,11.4,47.2,,,4330740,490227,NA,NA
2467,PIPO,7.4,8.1,20.7,,,4330620,490031,NA,NA
2855,PIPO,7.4,10.8,27.7,,,4330870,490024,NA,NA
958,PIPO,7.4,15.4,37.7,,,4330820,490226,NA,NA
997,PIPO,7.5,10.2,47.4,,997 and 998 Forked Below DBH,4330800,490285,NA,NA
1774,PIPO,7.5,36.1,43,,Measurement Issue,4330720,490205,NA,NA
2108,PIPO,7.5,27.8,44.3,,,4330680,490269,NA,NA
2166,PIPO,7.5,21,47,,,4330630,490019,NA,NA
903,PIPO,7.5,14.6,30.5,,,4330810,490178,NA,NA
146,PIPO,7.5,17.4,32.2,,,4330890,490109,NA,NA
41,PIPO,7.5,15.9,27.9,,,4330900,490039,NA,NA
2049,PIPO,7.5,24.8,40,,,4330690,490190,NA,NA
332,PIPO,7.5,18.3,45.7,,,4330860,490081,NA,NA
3,PIPO,7.6,13.2,27.5,,Measurement Issue,4330900,489996,NA,NA
220,PIPO,7.6,49.3,67.2,,,4330910,490203,NA,NA
2210,PIPO,7.6,26.4,46,,,4330640,490047,NA,NA
2531,PIPO,7.6,22,38.2,,,4330620,490087,NA,NA
757,PIPO,7.6,18.2,51.9,,,4330790,490014,NA,NA
1341,PIPO,7.6,11.5,26.4,lightning/sapsucker,,4330730,490071,NA,NA
1349,PIPO,7.6,9.5,31,,,4330730,490079,NA,NA
875,PIPO,7.6,11.9,32.2,,,4330800,490145,NA,NA
2830,PIPO,7.6,8.5,26.9,,,4330900,490287,NA,NA
10,PIPO,7.7,19.3,30.3,,Dead,4330880,490004,NA,NA
1246,PIPO,7.7,17.8,45.5,,Dead Top,4330770,490257,NA,NA
1351,PIPO,7.7,15.4,34,,Dead Top,4330730,490083,NA,NA
252,PIPO,7.7,8.6,24.1,,Dead Top,4330890,490210,NA,NA
1918,PIPO,7.7,0,36.9,,DS,4330670,490020,NA,NA
1164,PIPO,7.7,14.1,42.6,,Forked above DBH,4330780,490165,NA,NA
447,PIPO,7.7,32.6,60.1,,,4330850,490227,NA,NA
1877,PIPO,7.7,20.3,50.6,,,4330710,490293,NA,NA
774,PIPO,7.7,19.3,55,,,4330800,490020,NA,NA
1174,PIPO,7.7,19.1,44.4,,,4330790,490175,NA,NA
2521,PIPO,7.7,16.3,28.4,,,4330610,490099,NA,NA
1795,PIPO,7.7,15.4,39.7,,,4330720,490223,NA,NA
187,PIPO,7.7,13.8,46.6,,,4330890,490153,NA,NA
1863,PIPO,7.7,6.3,29.4,,,4330730,490278,NA,NA
31,PIPO,7.7,17.6,32.1,,,4330900,490028,NA,NA
2828,PIPO,7.7,9,29.8,,,4330910,490282,NA,NA
906,PIPO,7.8,25.8,45.3,,Dead Top,4330810,490177,NA,NA
915,PIPO,7.8,14,21.6,,Extreme Lean,4330790,490188,NA,NA
52,PIPO,7.8,15.4,22.6,,Measurement Issue,4330900,490050,NA,NA
2629,PIPO,7.8,26.8,45.8,,,4330640,490214,NA,NA
2356,PIPO,7.8,26.7,47.1,,,4330640,490222,NA,NA
2620,PIPO,7.8,26.2,43.5,,,4330640,490215,NA,NA
2085,PIPO,7.8,25.2,48.5,,,4330700,490224,NA,NA
2175,PIPO,7.8,20.3,38.2,,,4330640,490038,NA,NA
1959,PIPO,7.8,14.7,32,,,4330660,490065,NA,NA
1059,PIPO,7.8,14,24.9,,,4330780,490040,NA,NA
2374,PIPO,7.8,13.7,47.2,,,4330650,490232,NA,NA
2047,PIPO,7.8,8.6,35.1,,,4330700,490193,NA,NA
2856,PIPO,7.8,10,26.4,,,4330870,490026,NA,NA
139,PIPO,7.8,12.3,21.9,,,4330890,490101,NA,NA
141,PIPO,7.8,15.4,40.4,,,4330890,490105,NA,NA
1683,PIPO,7.9,0,39.6,declining,DS,4330720,490140,NA,NA
1765,PIPO,7.9,18,39.1,,Measurement Issue,4330720,490218,NA,NA
2388,PIPO,7.9,29.1,48.5,,,4330660,490243,NA,NA
643,PIPO,7.9,24.7,33.9,,,4330820,490187,NA,NA
880,PIPO,7.9,22.3,23.6,,,4330800,490160,NA,NA
973,PIPO,7.9,18.8,40.6,,,4330800,490251,NA,NA
2143,PIPO,7.9,16.6,25.3,,,4330690,490311,NA,NA
2516,PIPO,7.9,15.2,28.2,,,4330600,490089,NA,NA
1356,PIPO,7.9,12.6,32.1,,,4330730,490090,NA,NA
201,PIPO,7.9,11,36.9,,,4330900,490159,NA,NA
1230,PIPO,7.9,9.7,34.7,,,4330780,490236,NA,NA
747,PIPO,7.9,27.4,31.6,,,4330780,490010,NA,NA
1218,PIPO,8,14,43,,Dead Top,4330770,490225,NA,NA
20,PIPO,8,16.7,31.2,dead top,Dead Top,4330900,490005,NA,NA
43,PIPO,8,40.1,45.3,,"Leaning, Measurement Issue",4330900,490036,NA,NA
1791,PIPO,8,25.6,52.4,,Measurement Issue,4330720,490228,NA,NA
2464,PIPO,8,27.4,46.5,,,4330620,490027,NA,NA
1177,PIPO,8,23.8,42.7,,,4330780,490184,NA,NA
2523,PIPO,8,21.3,46.9,,,4330620,490093,NA,NA
651,PIPO,8,20.6,34.7,,,4330850,490200,NA,NA
1128,PIPO,8,14.8,28.9,,,4330760,490152,NA,NA
2378,PIPO,8,20.5,44.8,,,4330650,490225,NA,NA
1680,PIPO,8,11.5,27.2,,,4330720,490137,NA,NA
406,PIPO,8,9.5,32.6,,,4330860,490188,NA,NA
1447,PIPO,8,38.8,54.3,,,4330740,490169,NA,NA
1622,PIPO,8,17.3,47.6,,,4330700,490069,NA,NA
3110,PIPO,8,8.3,30,,,4330670,490251,NA,NA
518,PIPO,8.1,30.6,48,,,4330830,490018,NA,NA
2189,PIPO,8.1,24.9,39.9,,,4330650,490032,NA,NA
2426,PIPO,8.1,21.2,49.8,,,4330630,490018,NA,NA
403,PIPO,8.1,19.2,34.6,,,4330880,490189,NA,NA
1667,PIPO,8.1,9.2,46.7,,,4330710,490112,NA,NA
909,PIPO,8.1,8.5,40,,,4330810,490187,NA,NA
2937,PIPO,8.1,11.1,29.7,,,4330830,490163,NA,NA
3011,PIPO,8.1,7.8,27.5,,,4330730,490033,NA,NA
838,PIPO,8.2,13.3,45.7,,Dead Top,4330800,490099,NA,NA
1353,PIPO,8.2,11.3,35.9,,Dead Top,4330730,490083,NA,NA
893,PIPO,8.2,16.3,27.6,,Forked above DBH,4330810,490167,NA,NA
2342,PIPO,8.2,16.1,43.1,,Forked to 2343,4330650,490194,NA,NA
1052,PIPO,8.2,21.8,47,,Measurement Issue,4330770,490030,NA,NA
2193,PIPO,8.2,42,52.6,,,4330650,490036,NA,NA
1661,PIPO,8.2,39.7,48.2,,,4330710,490127,NA,NA
2569,PIPO,8.2,28.8,55.6,,,4330630,490161,NA,NA
2690,PIPO,8.2,26.9,48.5,,,4330610,490260,NA,NA
2494,PIPO,8.2,26.2,41.8,,,4330620,490056,NA,NA
2362,PIPO,8.2,25.7,43.3,,,4330650,490215,NA,NA
2213,PIPO,8.2,23,47,,,4330640,490042,NA,NA
2647,PIPO,8.2,21.6,50.7,,,4330640,490233,NA,NA
2678,PIPO,8.2,21.2,38.1,,,4330630,490268,NA,NA
309,PIPO,8.2,13.2,34,,,4330850,490040,NA,NA
2096,PIPO,8.2,9.9,37.6,,,4330680,490243,NA,NA
2595,PIPO,8.2,17.1,43.6,,,4330640,490198,NA,NA
3022,PIPO,8.2,9,30.7,,,4330750,490104,NA,NA
1599,PIPO,8.3,16.4,57.3,,Dead Top,4330710,490062,NA,NA
520,PIPO,8.3,32.5,57.8,,,4330830,490021,NA,NA
1721,PIPO,8.3,26,45.4,,,4330700,490161,NA,NA
2065,PIPO,8.3,14.9,41.7,,,4330680,490220,NA,NA
1869,PIPO,8.3,12.9,43.9,,,4330720,490293,NA,NA
2181,PIPO,8.3,27.5,54.7,,,4330650,490029,NA,NA
1870,PIPO,8.3,11.1,42.4,,,4330720,490291,NA,NA
3092,PIPO,8.3,6.3,26.5,,,4330700,490263,NA,NA
1948,PIPO,8.3,26.9,43.8,,,4330660,490049,NA,NA
2422,PIPO,8.3,25.1,45.2,,,4330670,490308,NA,NA
342,PIPO,8.4,0,38,DEAD (8.5 DBH '10),Dead,4330870,490096,NA,NA
1200,PIPO,8.4,12.8,19.9,,Extreme Lean,4330780,490207,NA,NA
355,PIPO,8.4,15.3,33.2,,Forked to 354,4330860,490113,NA,NA
1985,PIPO,8.4,15.4,24.8,,Measurement Issue,4330690,490097,NA,NA
1355,PIPO,8.4,14.6,46.3,,Measurement Issue,4330730,490089,NA,NA
2611,PIPO,8.4,31.9,56.1,,,4330620,490209,NA,NA
452,PIPO,8.4,27.6,38.1,,,4330870,490232,NA,NA
2235,PIPO,8.4,22.7,47.5,,,4330650,490072,NA,NA
69,PIPO,8.4,28,55.7,,,4330890,490059,NA,NA
2192,PIPO,8.4,18.9,42.9,,,4330650,490033,NA,NA
794,PIPO,8.4,16.9,40.4,,,4330790,490052,NA,NA
2596,PIPO,8.4,13.9,50.9,,,4330640,490199,NA,NA
1676,PIPO,8.5,17.2,22.5,,Dead Top,4330720,490136,NA,NA
1707,PIPO,8.5,28.3,56.6,,Measurement Issue,4330720,490156,NA,NA
1831,PIPO,8.5,39.4,48.3,,Measurement Issue,4330720,490254,NA,NA
2204,PIPO,8.5,27.1,44.9,,,4330650,490041,NA,NA
1904,PIPO,8.5,26.7,51.7,,,4330660,490015,NA,NA
689,PIPO,8.5,18.7,28.4,,,4330830,490248,NA,NA
868,PIPO,8.5,16.9,50.1,,,4330790,490127,NA,NA
1527,PIPO,8.5,16.5,46.2,,,4330750,490255,NA,NA
2658,PIPO,8.5,16.4,36.4,,,4330630,490233,NA,NA
864,PIPO,8.5,16.1,45,,,4330800,490133,NA,NA
2633,PIPO,8.5,16.1,35,,,4330630,490205,NA,NA
1453,PIPO,8.5,14.1,31,,,4330750,490178,NA,NA
2676,PIPO,8.5,13.6,32.9,,,4330630,490265,NA,NA
1293,PIPO,8.5,12.7,38.1,,,4330790,490288,NA,NA
2406,PIPO,8.5,8.6,23.4,,,4330660,490274,NA,NA
1123,PIPO,8.5,12.8,47.9,,,4330760,490125,NA,NA
998,PIPO,8.6,8.9,44.3,,997 and 998 Forked Below DBH,4330800,490285,NA,NA
1775,PIPO,8.6,25.6,39,?,Measurement Issue,4330720,490204,NA,NA
2698,PIPO,8.6,17.8,44.4,,Measurement Issue,4330630,490271,NA,NA
2116,PIPO,8.6,14.3,34.5,,Measurement Issue,4330700,490275,NA,NA
1786,PIPO,8.6,38.1,65.9,,,4330730,490230,NA,NA
2076,PIPO,8.6,38.1,48.7,,,4330700,490214,4,2.06
761,PIPO,8.6,35.9,55.6,,,4330800,490017,NA,NA
2286,PIPO,8.6,29.9,51.7,,,4330660,490141,NA,NA
1876,PIPO,8.6,19.4,28.2,,,4330710,490292,NA,NA
928,PIPO,8.6,30.6,56.7,,,4330810,490197,NA,NA
2064,PIPO,8.6,15.8,34.1,,,4330680,490220,NA,NA
1682,PIPO,8.6,15.3,39.6,,,4330720,490137,NA,NA
594,PIPO,8.6,12.4,43.3,,,4330840,490107,NA,NA
176,PIPO,8.6,14.8,39.6,,,4330890,490133,NA,NA
1106,PIPO,8.6,18.6,41.6,,,4330760,490116,NA,NA
1631,PIPO,8.6,11.5,45.6,,,4330700,490085,NA,NA
2386,PIPO,8.6,31.1,49.5,,,4330660,490242,NA,NA
45,PIPO,8.7,42.4,58.6,,Measurement Issue,4330900,490038,NA,NA
785,PIPO,8.7,29.1,55,,,4330800,490038,NA,NA
1873,PIPO,8.7,21.9,44.1,,,4330710,490284,NA,NA
2465,PIPO,8.7,19.8,49.1,,,4330630,490028,NA,NA
1851,PIPO,8.7,9,15.3,,,4330710,490278,NA,NA
865,PIPO,8.7,19.2,54.7,,,4330790,490133,NA,NA
1501,PIPO,8.7,20.9,34.3,,,4330750,490252,NA,NA
792,PIPO,8.8,22.2,42.3,,792 and 793 Forked Below DBH,4330790,490046,NA,NA
603,PIPO,8.8,19.1,51.3,,Dead Top,4330840,490117,NA,NA
35,PIPO,8.8,16.5,37.9,,Extreme Lean,4330890,490030,NA,NA
666,PIPO,8.8,32,38.6,,Firescar,4330840,490214,NA,NA
1854,PIPO,8.8,25.8,33.2,83 dbh is 8.6 not 9.6,Forked above DBH,4330720,490278,NA,NA
2483,PIPO,8.8,19.2,24.5,,Measurement Issue,4330600,490052,NA,NA
2384,PIPO,8.8,26.9,48.8,,,4330650,490241,NA,NA
962,PIPO,8.8,25.2,49.7,,,4330820,490243,NA,NA
716,PIPO,8.8,22.7,67.2,,,4330830,490289,NA,NA
2236,PIPO,8.8,21.2,47.5,,,4330650,490072,NA,NA
749,PIPO,8.8,17.6,34,,,4330780,490014,NA,NA
2018,PIPO,8.8,15.3,48.3,,,4330670,490135,NA,NA
2725,PIPO,8.8,14,50.8,,,4330620,490311,NA,NA
2229,PIPO,8.8,13,43.7,,,4330640,490056,NA,NA
2693,PIPO,8.8,23.7,55.5,,,4330610,490257,NA,NA
1416,PIPO,8.8,11.5,22.8,LEANER,,4330750,490146,NA,NA
1787,PIPO,8.8,11.4,42.1,,,4330720,490232,NA,NA
1749,PIPO,8.8,13,45.3,,,4330700,490192,NA,NA
2209,PIPO,8.8,22,46,,,4330640,490047,NA,NA
2651,PIPO,8.8,32.9,58.5,,,4330630,490224,NA,NA
1439,PIPO,8.9,10.5,35,,Extreme Lean,4330740,490165,NA,NA
234,PIPO,8.9,7.3,14.6,,Extreme Lean,4330890,490206,NA,NA
1499,PIPO,8.9,43.3,60.2,,,4330750,490256,NA,NA
515,PIPO,8.9,42.2,55.9,,,4330820,490024,NA,NA
1267,PIPO,8.9,29.6,51.3,,,4330780,490279,NA,NA
2376,PIPO,8.9,28.7,53.7,,,4330650,490229,NA,NA
2717,PIPO,8.9,18.3,37.7,,,4330630,490297,NA,NA
1852,PIPO,8.9,14.9,54.2,,,4330710,490278,NA,NA
674,PIPO,8.9,13.7,33,,,4330830,490239,NA,NA
2368,PIPO,8.9,13.3,37.9,,,4330670,490221,NA,NA
2504,PIPO,8.9,12.3,42.2,,,4330630,490064,NA,NA
2066,PIPO,8.9,19.4,43.4,,,4330680,490220,NA,NA
1979,PIPO,8.9,13.9,43.5,,,4330670,490089,NA,NA
166,PIPO,9,7.8,35.3,dead top,"Dead top, measured to dead top, 2010 Height Issue",4330910,490118,NA,NA
1374,PIPO,9,19,46.4,,Forked above DBH,4330720,490106,NA,NA
1403,PIPO,9,8.6,44.9,,Forked above DBH,4330730,490137,NA,NA
858,PIPO,9,11.1,49.5,,Forked above DBH,4330800,490126,NA,NA
2466,PIPO,9,25.1,47.5,,,4330620,490029,NA,NA
2461,PIPO,9,23.6,48.4,,,4330620,490032,NA,NA
1686,PIPO,9,23.2,50.5,,,4330710,490138,NA,NA
1755,PIPO,9,16.4,43.1,,,4330700,490200,NA,NA
2544,PIPO,9,15.7,38.4,,,4330620,490113,NA,NA
1148,PIPO,9,18.1,58.3,,,4330770,490160,NA,NA
2498,PIPO,9,26.9,45.3,,,4330620,490055,NA,NA
929,PIPO,9.1,0,40.7,DEAD (9.1 DBH '10),DS,4330820,490199,NA,NA
321,PIPO,9.1,23.9,53.5,dead top,Forked below DBH,4330860,490066,NA,NA
274,PIPO,9.1,14.6,43.6,,Forked to 273,4330900,490269,NA,NA
2702,PIPO,9.1,21.1,37.6,,Measurement Issue,4330630,490270,NA,NA
2182,PIPO,9.1,28.9,49.5,,,4330650,490030,NA,NA
1759,PIPO,9.1,27.4,61,,,4330700,490214,4,2.88
1038,PIPO,9.1,27,56.9,,,4330760,490023,NA,NA
636,PIPO,9.1,34.4,64,,,4330830,490190,NA,NA
1031,PIPO,9.1,15.4,48,,,4330750,490013,NA,NA
955,PIPO,9.1,15.2,42.2,,,4330810,490232,NA,NA
1378,PIPO,9.1,11.7,49.6,,,4330730,490123,NA,NA
325,PIPO,9.1,11.5,37.5,,,4330850,490062,1,4.32
2088,PIPO,9.1,7.9,37.8,,,4330690,490228,NA,NA
663,PIPO,9.1,21.2,57.4,,,4330850,490210,NA,NA
120,PIPO,9.1,15,34.5,,,4330880,490088,NA,NA
2270,PIPO,9.2,12,30,,Measurement Issue,4330650,490120,NA,NA
1083,PIPO,9.2,15.8,34.4,,Measurement Issue,4330770,490074,NA,NA
2195,PIPO,9.2,37.2,59.3,,,4330650,490038,NA,NA
2355,PIPO,9.2,28.1,54.8,,,4330640,490215,NA,NA
2645,PIPO,9.2,24.3,46.5,,,4330640,490230,NA,NA
706,PIPO,9.2,23.9,51.5,,,4330840,490276,NA,NA
2067,PIPO,9.2,14.6,46.8,,,4330680,490220,NA,NA
1107,PIPO,9.2,10,36.3,,,4330760,490118,NA,NA
171,PIPO,9.2,11.8,36.5,,,4330910,490131,NA,NA
1366,PIPO,9.2,10.8,55.7,,,4330740,490089,NA,NA
2141,PIPO,9.3,7.9,36.3,,Deformed Crown,4330680,490302,NA,NA
899,PIPO,9.3,34.3,46.3,,Forked above DBH,4330810,490173,NA,NA
1909,PIPO,9.3,42.2,50.2,dbh ok,Measurement Issue,4330660,490015,NA,NA
1739,PIPO,9.3,22.3,50.4,,,4330730,490173,3,4.98
851,PIPO,9.3,19.1,39.8,,,4330790,490112,NA,NA
1829,PIPO,9.3,17.4,60.6,,,4330720,490254,NA,NA
1619,PIPO,9.3,16.5,50.2,,,4330700,490070,NA,NA
1459,PIPO,9.3,16.5,36,,,4330750,490184,NA,NA
815,PIPO,9.3,13.5,18,,,4330780,490071,NA,NA
2252,PIPO,9.3,23,52.9,,,4330660,490094,NA,NA
2225,PIPO,9.3,9.8,39.7,,,4330630,490071,NA,NA
1180,PIPO,9.3,9.3,46.2,,,4330780,490188,NA,NA
319,PIPO,9.3,9,37.3,,,4330860,490064,NA,NA
887,PIPO,9.4,30,53.7,,Forked above DBH,4330800,490171,NA,NA
1910,PIPO,9.4,42.8,58.5,,Measurement Issue,4330660,490012,NA,NA
841,PIPO,9.4,35.3,43.7,dbh ok,Measurement Issue,4330790,490098,2,3.05
1456,PIPO,9.4,48.8,60.9,,,4330750,490173,NA,NA
295,PIPO,9.4,26.7,47.8,,,4330840,490011,NA,NA
285,PIPO,9.4,26,52.3,,,4330870,489999,NA,NA
2211,PIPO,9.4,25.1,53.4,,,4330640,490048,NA,NA
914,PIPO,9.4,23.8,44,,,4330800,490187,NA,NA
626,PIPO,9.4,27.5,46.6,7.1 not 17.1 in 1983,,4330820,490172,NA,NA
2526,PIPO,9.4,21.4,41.5,,,4330620,490092,NA,NA
2233,PIPO,9.4,21,46.5,,,4330650,490057,NA,NA
755,PIPO,9.4,19.6,57.6,,,4330790,490014,NA,NA
629,PIPO,9.4,18.8,41.4,estimated dbh,,4330850,490185,NA,NA
2238,PIPO,9.4,17.6,46.1,,,4330640,490082,NA,NA
512,PIPO,9.4,16.1,30.3,,,4330820,490024,NA,NA
249,PIPO,9.4,15.4,40.8,,,4330900,490229,NA,NA
226,PIPO,9.4,13.6,31.1,,,4330900,490199,NA,NA
1135,PIPO,9.4,11.4,51.2,,,4330770,490147,NA,NA
2416,PIPO,9.4,7.2,39.6,,,4330660,490311,NA,NA
1635,PIPO,9.5,8.7,34.4,,Dead Top,4330690,490092,NA,NA
2502,PIPO,9.5,28.2,57.8,,Measurement Issue,4330630,490058,NA,NA
1674,PIPO,9.5,22.8,38.9,,Measurement Issue,4330720,490134,NA,NA
1233,PIPO,9.5,25.9,53.9,,,4330790,490247,NA,NA
1769,PIPO,9.5,24.2,53,,,4330720,490206,NA,NA
767,PIPO,9.5,23.5,52.5,,,4330810,490014,NA,NA
1859,PIPO,9.5,22.1,51,,,4330720,490271,NA,NA
1602,PIPO,9.5,22,43.9,,,4330710,490057,NA,NA
1690,PIPO,9.5,21,28.6,,,4330700,490132,NA,NA
396,PIPO,9.5,17.1,38.8,,,4330870,490166,NA,NA
1659,PIPO,9.5,16,34.6,,,4330700,490128,NA,NA
1318,PIPO,9.5,15.2,51.7,,,4330720,490020,NA,NA
1872,PIPO,9.5,12.5,47,,,4330710,490283,NA,NA
2299,PIPO,9.5,10.6,12.9,?,,4330640,490136,NA,NA
2423,PIPO,9.5,7.8,33.7,,,4330670,490305,NA,NA
161,PIPO,9.5,31.5,61.8,,,4330910,490107,NA,NA
202,PIPO,9.5,32.3,51.2,,,4330900,490156,NA,NA
222,PIPO,9.6,15.2,58.7,,Extreme Lean,4330910,490203,NA,NA
1026,PIPO,9.6,23,53.8,,Measurement Issue,4330760,490004,NA,NA
2194,PIPO,9.6,31.6,54.3,,,4330650,490038,NA,NA
2317,PIPO,9.6,31.4,62.2,,,4330650,490163,NA,NA
2444,PIPO,9.6,24.9,49.3,,,4330600,490028,NA,NA
2122,PIPO,9.6,24.1,43.2,,,4330700,490291,NA,NA
1276,PIPO,9.6,22.6,47.1,,,4330770,490294,NA,NA
1126,PIPO,9.6,20.6,60.2,,,4330760,490151,NA,NA
1575,PIPO,9.6,18.5,51.7,,,4330690,490033,NA,NA
