TreeNumber,UTM_X,UTM_Y,Grid_X,Grid_Y,Species,D.A.,DBH_cm,Height_m,CBH_m
45,1019254.618,4335137.504,192.4,332.8,PIEN,,9.398,6.2,1.6
13,1019157.611,4335200.552,98.2,399.8,PIEN,,9.398,6.2,1.5
45,1019221.154,4334931.997,150.3,128.9,PIPU,,9.652,6.2,3.7
91,1019371.89,4334844.52,297.3,35.1,PIEN,,9.652,6.2,2.6
48,1019198.921,4334935.844,128.3,133.7,PIEN,,9.652,6.2,2.6
60,1019189.873,4334857.58,116,55.8,PIEN,,9.652,6.2,1.9
12,1019214.528,4334889.99,141.9,87.3,PIEN,,9.652,6.2,0.7
127,1019269.622,4334843.204,195.1,38.1,PIEN,,9.906,6.2,1.5
21,1019072.464,4335189.809,12.6,392.7,PIFL2,,10.16,6.2,2.1
5,1019287.575,4335117.984,224.5,312,POTR,,10.16,6.2,4.5
15,1019379.844,4335015.15,312.3,205.3,POTR,,10.16,6.2,3.5
24,1019167.892,4334839.312,93.3,38.5,PIEN,,10.16,6.2,1.4
9,1019118.219,4334939.856,47.7,141.1,PIEN,,10.16,6.2,1.3
30,1019241.587,4334912.632,169.9,108.7,PIEN,,10.16,6.2,1.1
13,1019447.194,4334819.494,371.4,7,PIEN,,10.16,6.2,1
32,1019314.046,4335136.589,251.7,329.4,PIPU,,10.414,6.2,1.9
34,1019113.124,4335103.206,49.5,304.5,PIPO,,10.414,6.2,2.4
13,1019335.601,4335185.977,275.4,377.8,PSME,,10.668,6.2,1.7
54,1019215.011,4334836.344,140.2,33.7,PIEN,,10.668,6.2,0.9
38,1019364.922,4335136.424,302.5,327.2,PSME,,10.922,6.2,1.7
79,1019301.516,4335161.762,240.3,355.2,PIEN,,10.922,6.2,3.1
56,1019206.002,4335169.413,145.1,366.8,PIEN,,10.922,6.2,1.8
63,1019418.774,4334982.728,349.9,171.3,PIEN,,11.176,6.2,1
40,1019463.964,4335003.308,395.9,189.9,POTR,,11.43,6.2,4.6
7,1019303.136,4334951.784,233,145.2,POTR,,11.43,6.2,4.1
25,1019159.666,4334847.488,85.3,47.1,PIPU,,11.43,6.2,2.2
43,1019260.951,4335112.104,197.6,307.1,PIPU,,11.43,6.2,1.2
4,1019134.502,4334869.205,61.1,69.9,PIEN,,11.43,6.2,2.3
47,1019061.163,4335193.317,1.5,396.8,PIEN,,11.43,6.2,1.4
58,1019202.83,4334941.459,132.5,139.1,PIEN,,11.43,6.2,0.5
35,1019353.604,4334999.761,285.5,191.1,PIEN,,11.684,6.2,1.5
33,1019483.321,4335152.696,421.6,338.5,PSME,,11.938,6.2,1.5
13,1019156.528,4335088.745,92.3,288.2,PIPO,,11.938,6.2,1.1
16,1019355.123,4334949.573,284.8,140.9,PIEN,,11.938,6.2,0.1
35,1019410.709,4335203.197,351.1,391.9,PIFL2,,12.192,6.2,2.2
7,1019090.198,4335101.21,26.5,303.5,PIPO,,12.192,6.2,4.2
20,1019307.297,4335017.974,240,211.3,PSME,,12.446,6.2,1.8
5,1019226.731,4334965.435,157.2,162,PIPU,,12.446,6.2,0
8,1019480.074,4334847.533,405.5,33.7,PIFL2,,12.7,6.2,0
38,1019243.433,4334848.343,169,44.4,PIEN,,12.7,6.2,2
9,1019356.761,4334979.501,287.8,170.7,PIPU,,12.7,6.2,0
32,1019404.371,4334901.576,332.1,90.8,PIPU,,13.208,6.2,0
40,1019406.697,4335064.7,341.3,253.8,PIEN,,13.462,6.2,0
3,1019442.705,4335036.747,376,224.2,PIPU,,13.462,6.2,0
18,1019190.597,4334990.078,122.2,188.3,PIFL2,,13.716,6.2,0.1
17,1019170.859,4335188.617,110.8,387.4,PSME,,14.478,6.2,0.5
38,1019408.107,4334843.196,333.4,32.3,PIEN,,14.478,6.2,6
11,1019425.037,4334935.596,354.1,123.9,PIFL2,,14.732,6.2,0
52,1019486.192,4334933.872,415.3,119.6,PIPO,,14.732,6.2,3.7
5,1019344.399,4334945.621,274.1,137.3,PIPU,,15.24,6.2,0
9,1019246.906,4335068.404,181.7,264.2,POTR,,15.494,6.2,3.9
11,1019199.548,4335073.963,134.7,271.6,POTR,,15.494,6.2,3.9
10,1019246.275,4335068.971,181.1,264.8,POTR,,16.51,6.2,3.9
16,1019232.441,4334974.833,163.4,171.3,PIPU,,16.51,6.2,0.2
16,1019338.808,4334966.453,269.4,158.4,PIEN,,17.272,6.2,0.1
19,1019474.634,4335123.515,411.6,309.6,PIFL2,,20.32,6.2,1.5
5,1019101.033,4335050.615,35.3,252.4,PIPO,,30.988,6.2,3.7
23,1019484.151,4335009.766,416.4,195.5,POTR,,4.826,6.3,2.9
29,1019406.031,4335152.782,344.2,341.8,POTR,,6.096,6.3,4
12,1019413.283,4335026.597,346.3,215.4,POTR,,6.35,6.3,5
23,1019376.455,4335011.065,308.7,201.4,POTR,,6.604,6.3,3.3
18,1019497.45,4335037.287,430.7,222.5,POTR,,6.858,6.3,3.8
11,1019121.826,4335130.203,59.4,331,POTR,,6.858,6.3,3.2
18,1019216.894,4335183.108,156.7,379.9,PIEN,,7.112,6.3,2.1
5,1019475.875,4334855.321,401.5,41.7,POTR,,7.366,6.3,3.2
5,1019457.261,4335174.682,396.3,361.4,PIEN,,7.366,6.3,0.7
11,1019164.437,4335004.15,96.6,203.3,POTR,,7.62,6.3,2.7
45,1019303.032,4334845.736,228.6,39.3,PIEN,,7.62,6.3,4.8
15,1019240.554,4335163.314,179.5,359.1,POTR,,7.874,6.3,3
21,1019318.192,4335164.547,257.1,357.1,PIEN,,7.874,6.3,4.9
42,1019270.891,4335184.51,210.7,379.1,PIEN,,7.874,6.3,2.9
9,1019381.348,4335005.317,313.5,195.4,POTR,,8.128,6.3,2.4
3,1019216.8,4335006.165,149,203.2,POTR,,8.128,6.3,2.3
26,1019500.731,4334902.881,428.4,88.1,PIPO,,8.128,6.3,3.1
16,1019164.762,4334888.111,92.1,87.4,PIEN,,8.128,6.3,0.3
28,1019325.635,4335196.765,265.8,389.1,POTR,,8.382,6.3,4.2
28,1019390.211,4335083.272,325.6,273,POTR,,8.382,6.3,3.6
14,1019344.906,4335084.114,280.4,275.8,POTR,,8.382,6.3,2.9
34,1019408.641,4334948.365,338.4,137.3,PIFL2,,8.636,6.3,0.5
19,1019460.239,4334870.734,386.7,57.7,POTR,,8.636,6.3,4.6
13,1019239.173,4334949.454,169,145.6,POTR,,8.636,6.3,3.3
5,1019115.535,4335201.264,56,402.3,POTR,,8.89,6.3,5
9,1019365.824,4335034.453,299.1,225.1,POTR,,8.89,6.3,2.9
24,1019321.78,4334820.375,246.2,13.2,PIEN,,8.89,6.3,1.5
5,1019265.511,4334830.068,190.3,25.2,PIEN,,8.89,6.3,0.3
4,1019329.55,4334848.323,255,40.7,PIEN,,8.89,6.3,0
72,1019301.969,4335183.815,241.7,377.2,PIEN,,9.144,6.3,3.5
65,1019189.704,4334860.776,116,59,PIEN,,9.144,6.3,1.8
33,1019417.38,4334830.351,342.2,19.2,POTR,,9.398,6.3,5.6
16,1019442.38,4334817.737,366.5,5.5,PIEN,,9.398,6.3,4
49,1019240.691,4334806.743,164.5,3,PIEN,,9.398,6.3,2.6
99,1019177.378,4334959.156,107.8,157.9,PIEN,,9.398,6.3,1.3
20,1019301.281,4335037.4,234.8,230.8,PSME,,9.652,6.3,2
8,1019383.85,4335003.447,315.9,193.4,POTR,,9.652,6.3,2.4
61,1019179.709,4334829.805,104.6,28.6,PIEN,,9.906,6.3,1.4
138,1019273.203,4334837.986,198.4,32.7,PIEN,,9.906,6.3,1.2
5,1019434.213,4334905.323,362.1,93.4,POTR,,10.16,6.3,0
20,1019257.475,4335153.877,195.9,349,PIEN,,10.16,6.3,4
49,1019335.843,4334821.402,260.3,13.7,PIEN,,10.16,6.3,1.1
32,1019179.259,4334944.435,108.9,143.1,PIEN,,10.16,6.3,1.1
12,1019474.955,4334847.763,400.4,34.2,POTR,,10.414,6.3,3.2
11,1019353.849,4335195.336,293.9,386.4,PIEN,,10.414,6.3,2.6
30,1019069.706,4335175.345,9.3,378.4,PSME,,10.668,6.3,1.6
17,1019221.603,4335098.444,157.8,295.1,PSME,,10.668,6.3,0.1
22,1019259.869,4334863.215,186.2,58.6,PIEN,,10.668,6.3,1.6
140,1019440.211,4335192.206,380.2,379.8,PIEN,,10.668,6.3,0.3
25,1019332.763,4335134.858,270.3,326.9,PSME,,10.922,6.3,1.6
39,1019283.833,4335145.523,222,339.7,PIPU,,10.922,6.3,1.3
21,1019153.809,4335191.038,93.9,390.5,PIPU,,10.922,6.3,1.2
45,1019076.94,4334990.179,8.7,193.1,PIPU,,10.922,6.3,0.3
61,1019216.661,4334862.266,143,59.5,PIEN,,10.922,6.3,1.7
46,1019174.056,4334849.952,99.8,48.8,PIEN,,10.922,6.3,1.4
2,1019139.947,4334843.558,65.4,44,PIFL2,,11.176,6.3,1.5
2,1019225.802,4334989.018,157.3,185.6,POTR,,11.176,6.3,2.6
37,1019182.482,4334845.873,108,44.5,PIEN,,11.176,6.3,1.9
34,1019195.352,4334946.871,125.1,144.9,PIEN,,11.176,6.3,1.8
10,1019198.502,4335171.137,137.7,368.7,PIEN,,11.176,6.3,1.7
13,1019084.628,4334876.934,11.7,79.6,PSME,,11.43,6.3,0.5
38,1019217.472,4334925.894,146.3,123,PIEN,,11.43,6.3,2.1
33,1019246.642,4335182.944,186.4,378.6,PIEN,,11.43,6.3,1.1
10,1019314.952,4334966.911,245.6,159.9,POTR,,11.684,6.3,2.7
47,1019210.558,4335199.095,151,396.2,PIEN,,11.684,6.3,0.2
15,1019501.369,4334886.693,428.4,71.9,POTR,,11.938,6.3,2.1
43,1019276.902,4334876.615,203.7,71.3,PIEN,,12.192,6.3,3
37,1019283.502,4334905.502,211.6,99.8,PIEN,,12.192,6.3,1.2
53,1019372.247,4334851.347,297.8,41.9,PIEN,,12.192,6.3,0.3
21,1019079.101,4334894.666,6.9,97.6,PIPO,,12.7,6.3,3.6
19,1019257.31,4335099.195,193.5,294.4,PSME,,13.208,6.3,2.2
5,1019416.972,4335159.871,355.5,348.3,PIEN,,13.208,6.3,1.9
2,1019271.682,4334826.99,196.3,21.8,PIEN,,13.208,6.3,1.3
11,1019185.693,4335086.347,121.3,284.7,PIFL2,,13.462,6.3,2.3
9,1019354.381,4335061.785,288.9,253,POTR,,13.462,6.3,3.2
29,1019113.161,4335123.636,50.4,324.9,PSME,,13.462,6.3,0.7
7,1019317.135,4334813.52,241.2,6.6,PIEN,,13.716,6.3,0
3,1019466.382,4335124.28,403.4,310.8,PIEN,,13.716,6.3,0
13,1019338.998,4334999.507,270.9,191.4,PIEN,,13.97,6.3,3.1
25,1019436.097,4334971.011,366.8,158.9,PIEN,,14.224,6.3,1
9,1019465.425,4334948.212,395.1,134.8,PIPU,,14.478,6.3,0
28,1019124.41,4335061.446,59,262.2,PIEN,,14.986,6.3,0.8
13,1019464.597,4334867.861,390.9,54.6,PIPO,,16.002,6.3,1.5
48,1019425.548,4335189.245,365.4,377.4,PSME,,16.764,6.3,1.4
7,1019501.707,4335038.213,435,223.2,PIEN,,17.018,6.3,0.5
26,1019087.778,4335080.354,23.2,282.8,PIPO,,18.796,6.3,3.9
18,1019503.922,4335072.377,438.8,257.2,PIEN,,19.05,6.3,0
33,1019356.842,4335151.335,295,342.3,POTR,,20.574,6.3,2.5
12,1019291.706,4335186.993,231.4,380.7,PIEN,,4.826,6.4,5
22,1019386.181,4335079.954,321.4,269.9,POTR,,6.096,6.4,4.1
12,1019381.769,4335003.036,313.8,193.1,POTR,,6.35,6.4,3.1
14,1019490.575,4335086.49,426,272,POTR,,6.604,6.4,2.6
26,1019217.034,4335134.349,154.7,331.2,POTR,,6.604,6.4,2.2
67,1019190.91,4334887.874,118.2,86,PSME,,6.858,6.4,2.7
2,1019326.024,4335050.789,260,243.3,POTR,,7.112,6.4,2.8
54,1019325.016,4334860.2,251.1,52.8,PIEN,,7.112,6.4,1
4,1019343.082,4334999.924,275,191.6,POTR,,7.366,6.4,3.2
57,1019098.099,4334993.384,30,195.4,PIPO,,7.366,6.4,2
96,1019312.625,4335179.272,252.1,372.1,PIEN,,7.366,6.4,5.4
56,1019308.141,4335153.901,246.5,347,PIEN,,7.366,6.4,4.9
12,1019392.527,4334825.067,317.1,14.8,PIEN,,7.62,6.4,1.5
64,1019349.84,4334846.776,275.4,38.3,PIEN,,7.874,6.4,1.8
37,1019281.219,4334832.183,206.1,26.7,PIEN,,7.874,6.4,1.7
2,1019078.294,4334802.373,2.2,5.7,POTR,,8.128,6.4,4.8
56,1019271.121,4335112.926,207.8,307.6,POTR,,8.128,6.4,3.6
10,1019272.298,4334907.512,200.3,102.4,PIPU,,8.128,6.4,3
75,1019247.178,4335122.591,184.4,318.3,PSME,,8.382,6.4,6.1
32,1019315.67,4334870.619,242.1,63.7,PIEN,,8.382,6.4,1.1
60,1019432.437,4334989.442,363.9,177.5,PIPO,,8.636,6.4,5.7
8,1019190.085,4334946.11,119.8,144.2,PIEN,,8.636,6.4,2.2
41,1019446.781,4335175.93,385.9,363.2,PIEN,,8.636,6.4,1
39,1019078.627,4334990.469,10.4,193.3,PIEN,,8.636,6.4,0
47,1019342.788,4334988.092,274.3,179.8,POTR,,8.89,6.4,5.2
18,1019237.382,4334947.356,167.1,143.6,POTR,,8.89,6.4,3.5
28,1019436.252,4334974.122,366.9,162,PIPU,,8.89,6.4,3
22,1019356.263,4335000.603,288.2,191.8,POTR,,9.398,6.4,3.52
1,1019480.6,4335095.592,416.3,281.4,POTR,,9.398,6.4,2.7
7,1019195.939,4335047.236,129.9,245.1,PIPO,,9.398,6.4,0
45,1019203.264,4335135.323,141,332.9,PIFL2,,9.652,6.4,1.9
9,1019257.489,4335105.612,193.8,300.8,PSME,,9.652,6.4,3.5
43,1019300.768,4334875.957,227.5,69.6,PSME,,9.652,6.4,3.1
4,1019504.967,4334877.37,431.5,62.4,POTR,,9.652,6.4,3.5
21,1019454.992,4334852.233,380.7,39.5,POTR,,9.652,6.4,2.8
12,1019301.141,4334903.313,229.1,96.9,POTR,,9.652,6.4,2.7
52,1019323.36,4335136.563,261,329.1,PIPU,,9.652,6.4,3.3
18,1019312.645,4334948.063,242.3,141.2,POTR,,9.906,6.4,2.6
6,1019269.976,4334932.842,199.1,127.6,PIPO,,10.16,6.4,0.7
60,1019218.041,4334880.062,145.1,77.2,PIEN,,10.16,6.4,2.2
53,1019206.944,4334858.566,133.1,56.1,PIEN,,10.16,6.4,1.9
37,1019228.473,4334999.055,160.5,195.7,POTR,,10.414,6.4,3.1
15,1019067.067,4335185.818,7,389,PIFL2,,10.668,6.4,2.1
36,1019406.317,4334950.646,336.2,139.7,POTR,,10.668,6.4,4.2
10,1019284.61,4334951.822,214.5,146,POTR,,10.668,6.4,3.7
2,1019214.027,4334824.693,138.6,21.9,PIEN,,10.668,6.4,3.2
2,1019211.444,4334864.711,137.7,62,PIEN,,10.668,6.4,1
59,1019383.576,4334860.54,309.6,50.7,PIEN,,10.668,6.4,0
15,1019082.401,4334869.806,9.1,72.6,PIFL2,,10.922,6.4,1.7
21,1019344.96,4334863.64,271.2,55.4,PIEN,,10.922,6.4,0
7,1019113.498,4335092.011,49.5,293.3,PIFL2,,11.176,6.4,0.8
26,1019226.827,4334867.309,153.2,64,PIEN,,11.176,6.4,1.8
4,1019170.401,4334926.06,99.3,125,PIEN,,11.176,6.4,1.5
13,1019249.039,4334915.63,177.5,111.3,PIEN,,11.684,6.4,2.6
17,1019204.312,4334830.388,129.2,28.1,PIEN,,11.684,6.4,1.7
17,1019158.679,4335051.208,92.9,250.6,PIPO,,12.192,6.4,3.6
58,1019238.149,4335180.71,177.8,376.6,PIEN,,12.192,6.4,4.4
9,1019236.852,4335151.902,175.2,347.9,PIEN,,12.192,6.4,1.5
2,1019254.74,4334867.749,181.1,63.4,PIEN,,12.192,6.4,0.7
2,1019134.368,4334809.937,58.6,10.9,PIPO,,12.446,6.4,1.2
63,1019370.994,4334857.99,296.9,48.6,PIEN,,12.446,6.4,3.9
27,1019303.252,4335120.698,240.3,314.1,PIFL2,,12.7,6.4,2.5
8,1019256.94,4335029.482,190.1,224.8,PIFL2,,12.7,6.4,1.4
13,1019087.48,4335035.779,21.2,238.3,PIFL2,,12.7,6.4,1
17,1019419.032,4334835.444,343.9,24.2,PIEN,,12.7,6.4,2.2
15,1019411.617,4334941.294,341,130.3,POTR,,12.954,6.4,4.1
6,1019321.167,4334922.58,249.9,115.3,POTR,,12.954,6.4,3.6
23,1019397.877,4335126.435,335.1,315.7,PIPO,,12.954,6.4,2
64,1019294.928,4334878.452,221.8,72.4,PIPU,,12.954,6.4,2
33,1019351.323,4335118.699,288.2,310,PSME,,13.208,6.4,0
40,1019176.914,4334973.951,107.9,172.7,PIPO,,13.208,6.4,1.3
4,1019190.356,4335023.709,123.3,221.9,PIPO,,13.208,6.4,0.4
13,1019345.259,4334961.888,275.6,153.5,POTR,,13.716,6.4,2.5
33,1019346.008,4335184.206,285.7,375.7,PIEN,,13.716,6.4,1.2
19,1019141.963,4334972.138,72.9,172.3,PIPU,,13.97,6.4,1.8
20,1019222.455,4335095.585,158.5,292.2,PSME,,15.748,6.4,0.2
15,1019459.237,4334842.043,384.4,29.1,PIPO,,17.272,6.4,1.2
38,1019126.94,4334952.936,57.1,153.7,PSME,,20.828,6.4,1.5
15,1019479.259,4334907.47,407.2,93.6,PIEN,,22.86,6.4,0
9,1019498.912,4335143.807,436.7,328.8,PIEN,,23.368,6.4,1.3
3,1019411.836,4334888.855,339.1,77.7,PIPU,,26.416,6.4,0
11,1019133.99,4335006.161,66.3,206.7,PIPO,,27.94,6.4,2.6
29,1019215.925,4335113.363,152.7,310.3,POTR,,6.096,6.5,0
22,1019200.955,4334848.736,126.6,46.6,PIEN,,6.35,6.5,1.2
10,1019143.473,4335077.759,78.9,277.7,POTR,,6.604,6.5,4
25,1019468.91,4334954.604,398.7,141,POTR,,7.112,6.5,3.3
3,1019406.949,4334894.503,334.3,83.6,POTR,,7.112,6.5,3.9
40,1019133.964,4334939.071,63.6,139.7,PSME,,7.366,6.5,3
6,1019205.382,4334842.661,130.7,40.3,PIEN,,7.366,6.5,3.4
7,1019333.666,4335048.29,267.5,240.4,POTR,,7.62,6.5,4.6
27,1019416.675,4335021.169,349.4,209.8,POTR,,7.62,6.5,3.6
30,1019438.528,4334878.314,365.2,66.2,POTR,,7.62,6.5,3.6
41,1019365.511,4334838.274,290.6,29.2,PIEN,,7.62,6.5,3
6,1019468.729,4334963.707,399,150.1,POTR,,7.874,6.5,3.3
95,1019254.927,4334900.503,182.8,96.1,POTR,,7.874,6.5,3.9
29,1019416.041,4334835.186,340.9,24.1,PIEN,,7.874,6.5,3.8
43,1019164.952,4334948.001,94.8,147.2,PIEN,,7.874,6.5,1
17,1019280.625,4334928.38,209.5,122.8,POTR,,8.128,6.5,4
2,1019407.61,4334933.79,336.6,122.8,POTR,,8.382,6.5,5.6
38,1019451.537,4334934.359,380.5,121.7,POTR,,8.382,6.5,3.4
53,1019430.262,4334985.121,361.5,173.3,PIPU,,8.382,6.5,2
14,1019277.986,4334929.042,206.9,123.6,PIPO,,8.382,6.5,0.8
46,1019221.638,4334930.42,150.7,127.3,PIEN,,8.382,6.5,0.1
4,1019246.429,4335054.36,180.7,250.2,PIPO,,8.636,6.5,1.4
78,1019324.863,4335163.379,263.7,355.8,PIEN,,8.636,6.5,5.4
108,1019265.225,4334837.363,190.4,32.5,PIEN,,8.636,6.5,2.3
40,1019376.868,4334864.291,303.1,54.8,POTR,,8.89,6.5,4.2
13,1019340.455,4334877.22,267.2,69.2,POTR,,8.89,6.5,3.3
25,1019316.045,4334905.487,244.1,98.5,POTR,,8.89,6.5,3
21,1019479.177,4335082.4,414.4,268.3,POTR,,9.144,6.5,2.7
43,1019184.579,4334897.754,112.4,96.2,PSME,,9.398,6.5,2.8
8,1019276.548,4334948.992,206.3,143.6,POTR,,9.398,6.5,3.6
11,1019117.001,4335019.098,49.8,220.3,POTR,,9.398,6.5,2.7
11,1019446.17,4334818.037,370.3,5.6,PIEN,,9.398,6.5,2
23,1019259.007,4334864.371,185.4,59.8,PIEN,,9.398,6.5,1.8
145,1019273.412,4334843.504,198.9,38.2,PIEN,,9.398,6.5,1.6
22,1019354.167,4335177.628,293.5,368.7,PIEN,,9.398,6.5,0.7
44,1019286.531,4335149.771,224.7,343.8,PIEN,,9.652,6.5,4.1
11,1019119.138,4335116.342,56.2,317.3,PSME,,9.906,6.5,3.1
11,1019275.178,4334932.899,204.3,127.6,POTR,,9.906,6.5,2.9
48,1019393.032,4335160.023,331.6,349.5,PIEN,,9.906,6.5,1.7
9,1019195.46,4335046.81,129.4,244.7,PIFL2,,10.16,6.5,0
13,1019483.972,4334920.937,412.4,106.8,PSME,,10.16,6.5,0
20,1019320.548,4335194.493,260.6,387.1,PIEN,,10.16,6.5,3.4
19,1019151.233,4334857.374,77.4,57.2,PIEN,,10.16,6.5,1
36,1019160.209,4334833.097,85.3,32.7,PSME,,10.414,6.5,2.5
25,1019188.471,4334826.964,113.2,25.3,PIEN,,10.414,6.5,1
14,1019408.235,4334813.963,332.2,3.1,PIEN,,10.414,6.5,0
46,1019170.638,4334878.91,97.7,77.9,POTR,,10.668,6.5,3.5
32,1019248.618,4334804.558,172.3,0.4,PIPU,,10.668,6.5,1.2
34,1019183.329,4334902.794,111.2,101.3,PIEN,,10.668,6.5,2.4
31,1019092.362,4334916.878,21.1,119.3,PIFL2,,11.176,6.5,1.8
12,1019134.463,4335004.784,66.7,205.3,POTR,,11.176,6.5,2.7
7,1019114.457,4334927.342,43.5,128.8,PIPU,,11.176,6.5,0.7
33,1019477.818,4335127.689,415,313.6,PIPO,,11.176,6.5,1.4
10,1019256.565,4335061.505,191.2,256.8,POTR,,11.43,6.5,3.7
78,1019448.256,4334991.38,379.8,178.6,PIPU,,11.43,6.5,2
16,1019292.04,4335051.531,226.1,245.4,PIEN,,11.43,6.5,0
23,1019084.225,4335202.53,24.8,405,PSME,,11.684,6.5,3.6
16,1019358.428,4335155.424,296.8,346.3,PIEN,,11.684,6.5,2.2
21,1019212.906,4334936.467,142.3,133.8,PIEN,,11.684,6.5,0.7
62,1019186.645,4334896.561,114.4,94.9,PSME,,11.938,6.5,0.3
1,1019194.245,4335100.719,130.6,298.6,PIFL2,,12.192,6.5,4.5
2,1019512.781,4334856.154,438.4,40.8,PIPO,,12.192,6.5,3.4
19,1019135.972,4334943.081,65.6,143.6,PIPU,,12.192,6.5,0.9
1,1019090.973,4334818.79,15.4,21.2,POTR,,12.446,6.5,4.5
20,1019398.959,4335051.991,332.9,241.3,POTR,,12.954,6.5,3.3
1,1019199.64,4335064.655,134.3,262.3,POTR,,13.208,6.5,4.7
9,1019074.22,4335102.285,10.6,305.2,PIPO,,13.462,6.5,1.2
14,1019489.642,4335200.793,429.8,386.2,PIEN,,13.462,6.5,1.4
2,1019354.967,4335046.596,288.9,237.8,POTR,,13.97,6.5,1.9
6,1019334.621,4334900.744,262.4,93,PIPO,,13.97,6.5,2
48,1019435.596,4334986.504,366.9,174.4,PIEN,,13.97,6.5,2.6
5,1019353.525,4335091.88,289.2,283.1,PSME,,14.224,6.5,0
24,1019418.685,4334980.621,349.7,169.2,PIPU,,14.224,6.5,1.5
11,1019376.219,4335088.458,311.9,278.7,PIPO,,14.478,6.5,2.2
5,1019485.6,4335107.054,421.9,292.8,PIPU,,14.732,6.5,3
9,1019234.658,4334978.355,165.8,174.7,PIPU,,15.494,6.5,0
10,1019328.765,4334940.204,258.2,132.5,PIPU,,17.78,6.5,0
16,1019073.834,4335049.895,8.1,252.9,PIPO,,18.796,6.5,1.8
19,1019473.407,4335045.045,407.1,231.3,PSME,,19.558,6.5,1.9
3,1019168.409,4334925.854,97.3,124.9,PSME,,24.13,6.5,1.6
3,1019081.788,4335041.504,15.6,244.1,PIPO,,29.464,6.5,1.8
4,1019078.914,4335100.631,15.2,303.3,PIPO,,5.842,6.6,1.3
19,1019324.73,4335019.698,257.5,212.1,POTR,,6.096,6.6,3.6
28,1019412.768,4334905.608,340.7,94.6,POTR,,6.604,6.6,4.3
23,1019359.607,4334903.55,287.5,94.7,POTR,,6.604,6.6,4.3
33,1019376.758,4334993.658,308.3,184,POTR,,7.366,6.6,3.9
123,1019457.531,4335186.613,397.2,373.3,PIEN,,7.366,6.6,1.4
21,1019442.961,4334971.875,373.7,159.4,POTR,,7.62,6.6,3.4
3,1019429.598,4334870.751,356.1,58.9,POTR,,7.62,6.6,3
14,1019118.33,4334964.595,48.9,165.8,PIEN,,7.62,6.6,2.5
108,1019280.4,4335184.594,220.2,378.9,PIEN,,7.62,6.6,2.3
46,1019148.776,4335026.051,81.9,226,POTR,,7.874,6.6,3.8
56,1019434.352,4335008.469,366.6,196.4,PIPU,,7.874,6.6,0.5
15,1019293.015,4334817.087,217.3,11,POTR,,8.382,6.6,4.5
70,1019328.012,4335158.739,266.6,351,PIEN,,8.382,6.6,5.4
10,1019088.1,4335103.001,24.5,305.4,PSME,,8.636,6.6,1.2
5,1019404.858,4334955.073,334.76,144.2,POTR,,8.636,6.6,4.1
7,1019494.231,4335077.972,429.2,263.3,POTR,,8.636,6.6,2.5
8,1019289.739,4334895.518,217.3,89.5,PIEN,,8.636,6.6,2.2
55,1019437.301,4335211.596,378.1,399.1,PIEN,,8.636,6.6,1.5
18,1019109.546,4334910.077,37.9,111.6,PIEN,,8.636,6.6,0.8
10,1019391.735,4334998.238,323.5,188,POTR,,8.89,6.6,3.3
5,1019310.095,4334829.587,234.8,22.8,PIEN,,8.89,6.6,1.8
39,1019077.361,4335193.774,17.7,396.4,PIFL2,,9.144,6.6,2.3
14,1019239.805,4334945.081,169.4,141.2,POTR,,9.144,6.6,3.6
3,1019393.745,4335111.796,330.2,301.3,POTR,,9.144,6.6,2.9
33,1019182.229,4334900.533,110.2,99.1,PIEN,,9.144,6.6,0.5
44,1019125.694,4334928.838,54.8,129.7,POTR,,9.398,6.6,5.1
20,1019481.281,4334920.694,409.7,106.7,POTR,,9.652,6.6,4.5
12,1019116.896,4335019.193,49.7,220.4,POTR,,9.652,6.6,3.2
3,1019439.346,4335072.517,374.1,260.1,PIPO,,9.652,6.6,2.7
21,1019300.939,4334807.374,224.7,1.1,PIEN,,9.652,6.6,0.8
8,1019461.442,4334849.57,387,36.5,POTR,,9.906,6.6,2.7
5,1019184.318,4334926.077,113.2,124.5,PIEN,,9.906,6.6,1.8
15,1019448.427,4335198.148,388.5,385.3,PIEN,,9.906,6.6,1.6
44,1019282.581,4334855.988,208.5,50.4,PIEN,,9.906,6.6,0
31,1019408.234,4335202.665,348.6,391.5,PIPU,,10.16,6.6,1.1
24,1019213.022,4334909.336,141.2,106.7,PIEN,,10.16,6.6,2.3
10,1019096.103,4335077.891,31.6,279.9,PIFL2,,10.414,6.6,2.4
3,1019249.325,4335052.61,183.5,248.3,POTR,,10.414,6.6,3.4
6,1019222.012,4334844.424,147.4,41.4,PIPU,,10.414,6.6,2.9
12,1019232.868,4334816.461,157.2,12.9,PIEN,,10.414,6.6,0.4
22,1019454.29,4334869.618,380.7,56.9,POTR,,10.668,6.6,5.4
18,1019296.982,4335012.339,229.4,206,PSME,,10.668,6.6,2.8
49,1019332.093,4335151.645,270.3,343.7,PIEN,,10.668,6.6,4.7
31,1019134.527,4334968.84,65.3,169.4,PIEN,,10.668,6.6,0.8
40,1019136.983,4334979.184,68.3,179.6,POTR,,10.922,6.6,4.6
89,1019288.069,4335181.595,227.7,375.5,PIEN,,10.922,6.6,4.4
45,1019099.433,4334948.594,29.4,150.6,PIEN,,10.922,6.6,1
51,1019310.921,4335144.535,249,337.5,PIPU,,11.43,6.6,3.3
